2,4395,tanh,AN,979.057674,479.877241,1000,adam --6.8329689502716064 seconds
2,3129,tanh,AN,974.953521,479.877416,1000,adam --13.361804723739624 seconds
2,277,tanh,AN,973.010136,479.878450,1000,adam --19.868406295776367 seconds
2,9871,tanh,AN,976.213623,479.874020,1000,adam --27.551173448562622 seconds
2,5183,tanh,AN,976.305478,479.875409,1000,adam --35.174378395080566 seconds
2,6082,tanh,AN,980.263089,479.875098,1000,adam --42.21171498298645 seconds
2,810,tanh,AN,975.948892,479.871864,1000,adam --50.19335579872131 seconds
2,6979,tanh,AN,981.641003,479.876881,1000,adam --57.71073365211487 seconds
2,2654,tanh,AN,971.987392,479.876067,1000,adam --65.08016204833984 seconds
2,5765,tanh,AN,982.374175,479.875841,1000,adam --72.78087425231934 seconds
7,4395,tanh,AN,994.011269,468.420339,1000,adam --80.12305784225464 seconds
7,3129,tanh,AN,1010.312192,468.424637,1000,adam --86.69003295898438 seconds
7,277,tanh,AN,1004.190132,468.426465,1000,adam --93.6716456413269 seconds
7,9871,tanh,AN,991.785650,468.422146,1000,adam --101.40836358070374 seconds
7,5183,tanh,AN,1007.243876,468.432264,1000,adam --108.7202455997467 seconds
7,6082,tanh,AN,995.076533,468.419472,1000,adam --115.56340789794922 seconds
7,810,tanh,AN,1000.286097,468.426121,1000,adam --123.37985420227051 seconds
7,6979,tanh,AN,1006.160826,468.425624,1000,adam --131.1042172908783 seconds
7,2654,tanh,AN,1009.118799,468.421755,1000,adam --138.65488266944885 seconds
7,5765,tanh,AN,1001.985603,468.427186,1000,adam --146.00561022758484 seconds
12,4395,tanh,AN,1012.197632,465.042078,1000,adam --152.1558222770691 seconds
12,3129,tanh,AN,993.831801,465.037710,1000,adam --158.90819907188416 seconds
12,277,tanh,AN,995.910163,465.039644,1000,adam --165.93291020393372 seconds
12,9871,tanh,AN,1002.121984,465.044969,1000,adam --173.0752613544464 seconds
12,5183,tanh,AN,996.429176,465.039481,1000,adam --179.6846001148224 seconds
12,6082,tanh,AN,998.955994,465.036502,1000,adam --186.36216616630554 seconds
12,810,tanh,AN,999.032060,465.036713,1000,adam --193.22574520111084 seconds
12,6979,tanh,AN,992.433632,465.041199,1000,adam --200.9421865940094 seconds
12,2654,tanh,AN,1009.451911,465.044769,1000,adam --208.28569793701172 seconds
12,5765,tanh,AN,1003.840537,465.043103,1000,adam --215.34485507011414 seconds
17,4395,tanh,AN,1032.109412,479.640204,1000,adam --223.0955777168274 seconds
17,3129,tanh,AN,1026.060167,479.634006,1000,adam --230.775860786438 seconds
17,277,tanh,AN,1026.065420,479.641063,1000,adam --238.41369700431824 seconds
17,9871,tanh,AN,1017.480796,479.640447,1000,adam --245.9678156375885 seconds
17,5183,tanh,AN,1029.825827,479.638874,1000,adam --253.52433061599731 seconds
17,6082,tanh,AN,1032.435874,479.632233,1000,adam --261.14802145957947 seconds
17,810,tanh,AN,1014.403868,479.641512,1000,adam --269.38924741744995 seconds
17,6979,tanh,AN,1009.327584,479.641994,1000,adam --277.37835907936096 seconds
17,2654,tanh,AN,1039.015716,479.638789,1000,adam --285.541140794754 seconds
17,5765,tanh,AN,1031.657370,479.637163,1000,adam --293.4338629245758 seconds
22,4395,tanh,AN,1042.648861,446.999604,1000,adam --300.10254859924316 seconds
22,3129,tanh,AN,1052.081634,447.000991,1000,adam --306.7581856250763 seconds
22,277,tanh,AN,1047.385008,447.009443,1000,adam --313.5666079521179 seconds
22,9871,tanh,AN,1059.545552,447.001595,1000,adam --320.73596835136414 seconds
22,5183,tanh,AN,1060.017852,447.007058,1000,adam --328.4715874195099 seconds
22,6082,tanh,AN,1069.941682,447.004350,1000,adam --335.9320869445801 seconds
22,810,tanh,AN,1064.732439,447.011483,1000,adam --343.2209846973419 seconds
22,6979,tanh,AN,1050.484344,447.008086,1000,adam --350.7235004901886 seconds
22,2654,tanh,AN,1052.500179,447.005626,1000,adam --358.6337511539459 seconds
22,5765,tanh,AN,1055.419171,447.009553,1000,adam --366.1996850967407 seconds
27,4395,tanh,AN,1061.491066,470.688945,1000,adam --374.323166847229 seconds
27,3129,tanh,AN,1083.293584,470.685046,1000,adam --382.4694504737854 seconds
27,277,tanh,AN,1068.748316,470.690764,1000,adam --390.3765048980713 seconds
27,9871,tanh,AN,1064.601781,470.686788,1000,adam --398.3693470954895 seconds
27,5183,tanh,AN,1086.137445,470.689917,1000,adam --406.4749364852905 seconds
27,6082,tanh,AN,1074.877100,470.690675,1000,adam --414.8860146999359 seconds
27,810,tanh,AN,1102.142252,470.679294,1000,adam --423.3831386566162 seconds
27,6979,tanh,AN,1067.299143,470.695176,1000,adam --431.4057402610779 seconds
27,2654,tanh,AN,1077.248213,470.672095,1000,adam --439.4203028678894 seconds
27,5765,tanh,AN,1073.208322,470.699288,1000,adam --447.5880482196808 seconds
